x,y,z,r,s,phi,theta,tri_spin,type,grid_pos,dx_from_flat,dy_from_flat,tri_points_up,geometry
312.059816,-360.335638,10.972331,476.679243,476.853811,-49.106605,2.422943,,module,front,-0.114282,0.131961,0,POINT Z (312.05981620908165 -360.3356377831568 10.972331234891682)
312.076034,-317.259456,9.489392,445.022487,445.162326,-45.471897,2.300054,,module,front,-0.098064,0.099693,1,POINT Z (312.07603399305475 -317.25945635096565 9.489391595865587)
274.74335,-381.885974,10.67238,470.447453,470.614806,-54.267318,2.399527,,module,front,-0.097735,0.135849,1,POINT Z (274.74334999347354 -381.8859744989508 10.672380216765045)
349.35434,-381.854841,13.029451,517.55345,517.779774,-47.544985,2.566137,,module,front,-0.152771,0.166983,1,POINT Z (349.35433957398294 -381.854840501348 13.029451246159786)
468.069681,-180.160104,12.206006,501.544504,501.749663,-21.051724,2.51229,,module,front,-0.191466,0.073695,1,POINT Z (468.06968099550676 -180.16010421483875 12.206005569763974)
505.362257,-158.606792,13.666345,529.666995,529.91005,-17.424346,2.60483,,module,front,-0.231903,0.072782,0,POINT Z (505.36225700486125 -158.60679243921973 13.666345310418105)
430.783012,-158.626137,10.134317,459.060187,459.214834,-20.215093,2.35574,,module,front,-0.145122,0.053438,0,POINT Z (430.78301220975317 -158.62613664034467 10.134317189828707)
468.055624,-223.244223,13.082417,518.569233,518.796937,-25.499316,2.569451,,module,front,-0.205523,0.098027,0,POINT Z (468.05562369635817 -223.24422281632414 13.08241708515475)
390.091666,-225.219529,9.735798,450.439057,450.584499,-30.0,2.321758,,module,front,-0.125956,0.072721,0,POINT Z (390.0916662352988 -225.2195285095794 9.735798052246349)
390.103871,-182.130691,8.845339,430.525979,430.651518,-25.026809,2.240674,,module,front,-0.113752,0.053108,1,POINT Z (390.10387084265847 -182.1306914337821 8.845338766989775)
352.781741,-246.774517,8.845339,430.525979,430.651518,-34.973191,2.240674,,module,front,-0.102869,0.071958,1,POINT Z (352.7817410118094 -246.77451654749473 8.845338766989775)
427.381805,-246.749,11.800524,493.498,493.692949,-30.0,2.484114,,module,front,-0.16883,0.097474,1,POINT Z (427.381804613325 -246.74899994025125 11.800524362554032)
468.089724,-90.083909,10.972331,476.679243,476.853811,-10.893395,2.422943,,module,front,-0.171423,0.03299,0,POINT Z (468.0897243136224 -90.08390944578922 10.97233123489168)
468.09463,-46.991733,10.67238,470.447453,470.614806,-5.732682,2.399527,,module,front,-0.166517,0.016717,1,POINT Z (468.0946302618045 -46.99173336571193 10.672380216765045)
430.792766,-111.636045,9.489392,445.022487,445.162326,-14.528103,2.300054,,module,front,-0.135368,0.035079,1,POINT Z (430.7927657873039 -111.63604517479862 9.489391595865591)
505.373162,-111.622313,13.029451,517.55345,517.779774,-12.455015,2.566137,,module,front,-0.220997,0.048812,1,POINT Z (505.3731622192138 -111.62231274273054 13.029451246159786)
