3610.4 2.14839 1.07623 1.46908 0.864887 0.527629 0.246875 0.218447 0.27561 0.388759 0.536504 0.641797 0.71134
3610.5 2.15088 1.07639 1.46988 0.864934 0.527848 0.246953 0.21845 0.27558 0.388683 0.536463 0.64158 0.711353
3610.6 2.15337 1.07655 1.47067 0.864981 0.528067 0.247031 0.218452 0.275549 0.388606 0.536421 0.641364 0.711366
3610.7 2.15586 1.07671 1.47147 0.865028 0.528285 0.247109 0.218455 0.275518 0.388529 0.53638 0.641148 0.711379
3610.8 2.15835 1.07687 1.47227 0.865075 0.528504 0.247186 0.218458 0.275487 0.388452 0.536339 0.640932 0.711392
3610.9 2.16084 1.07702 1.47306 0.865122 0.528722 0.247264 0.21846 0.275456 0.388375 0.536298 0.640715 0.711405
3611 2.16333 1.07718 1.47386 0.865169 0.528941 0.247342 0.218463 0.275426 0.388298 0.536257 0.640499 0.711418
3611.1 2.16582 1.07734 1.47466 0.865216 0.529159 0.24742 0.218465 0.275395 0.388221 0.536215 0.640283 0.711431
3611.2 2.16831 1.0775 1.47546 0.865263 0.529378 0.247498 0.218468 0.275364 0.388145 0.536174 0.640067 0.711444
3611.3 2.1708 1.07766 1.47625 0.86531 0.529596 0.247576 0.218471 0.275333 0.388068 0.536133 0.63985 0.711457
3611.4 2.17329 1.07781 1.47705 0.865356 0.529815 0.247654 0.218473 0.275302 0.387991 0.536092 0.639634 0.71147
3611.5 2.17579 1.07797 1.47785 0.865403 0.530034 0.247732 0.218476 0.275272 0.387914 0.53605 0.639418 0.711484
3611.6 2.17828 1.07813 1.47865 0.86545 0.530252 0.24781 0.218478 0.275241 0.387837 0.536009 0.639201 0.711497
3611.7 2.18077 1.07829 1.47944 0.865497 0.530471 0.247888 0.218481 0.27521 0.38776 0.535968 0.638985 0.71151
3611.8 2.18326 1.07845 1.48024 0.865544 0.530689 0.247966 0.218483 0.275179 0.387683 0.535927 0.638769 0.711523
3611.9 2.18575 1.07861 1.48104 0.865591 0.530908 0.248044 0.218486 0.275149 0.387606 0.535886 0.638553 0.711536
3612 2.18824 1.07876 1.48184 0.865638 0.531126 0.248122 0.218489 0.275118 0.38753 0.535844 0.638336 0.711549
3612.1 2.19073 1.07892 1.48263 0.865685 0.531345 0.2482 0.218491 0.275087 0.387453 0.535803 0.63812 0.711562
3612.2 2.19322 1.07908 1.48343 0.865732 0.531564 0.248278 0.218494 0.275056 0.387376 0.535762 0.637904 0.711575
3612.3 2.19571 1.07924 1.48423 0.865779 0.531782 0.248356 0.218496 0.275025 0.387299 0.535721 0.637687 0.711588
3612.4 2.1982 1.0794 1.48503 0.865826 0.532001 0.248434 0.218499 0.274995 0.387222 0.535679 0.637471 0.711601
3612.5 2.20069 1.07956 1.48582 0.865873 0.53222 0.248512 0.218501 0.274964 0.387145 0.535638 0.637254 0.711614
3612.6 2.20319 1.07971 1.48662 0.86592 0.532438 0.24859 0.218504 0.274933 0.387068 0.535597 0.637038 0.711627
3612.7 2.20568 1.07987 1.48742 0.865966 0.532657 0.248668 0.218507 0.274902 0.386991 0.535556 0.636822 0.71164
3612.8 2.20817 1.08003 1.48822 0.866013 0.532876 0.248746 0.218509 0.274871 0.386914 0.535515 0.636605 0.711653
3612.9 2.21066 1.08019 1.48901 0.86606 0.533094 0.248824 0.218512 0.274841 0.386838 0.535473 0.636389 0.711666
3613 2.21315 1.08035 1.48981 0.866107 0.533313 0.248902 0.218514 0.27481 0.386761 0.535432 0.636173 0.711679
3613.1 2.21564 1.08051 1.49061 0.866154 0.533531 0.24898 0.218517 0.274779 0.386684 0.535391 0.635956 0.711693
3613.2 2.21813 1.08066 1.49141 0.866201 0.53375 0.249058 0.218519 0.274748 0.386607 0.53535 0.63574 0.711706
3613.3 2.22063 1.08082 1.4922 0.866248 0.533969 0.249136 0.218522 0.274717 0.38653 0.535308 0.635523 0.711719
3613.4 2.22312 1.08098 1.493 0.866295 0.534187 0.249214 0.218525 0.274686 0.386453 0.535267 0.635307 0.711732
3613.5 2.22561 1.08114 1.4938 0.866342 0.534406 0.249292 0.218527 0.274656 0.386376 0.535226 0.635091 0.711745
3613.6 2.2281 1.0813 1.4946 0.866389 0.534625 0.24937 0.21853 0.274625 0.386299 0.535185 0.634874 0.711758
3613.7 2.23059 1.08146 1.4954 0.866436 0.534844 0.249448 0.218532 0.274594 0.386222 0.535143 0.634658 0.711771
3613.8 2.23309 1.08161 1.49619 0.866483 0.535062 0.249526 0.218535 0.274563 0.386145 0.535102 0.634441 0.711784
3613.9 2.23558 1.08177 1.49699 0.86653 0.535281 0.249604 0.218537 0.274532 0.386068 0.535061 0.634225 0.711797
3614 2.23807 1.08193 1.49779 0.866577 0.5355 0.249682 0.21854 0.274502 0.385991 0.53502 0.634008 0.71181
3614.1 2.24056 1.08209 1.49859 0.866624 0.535718 0.24976 0.218543 0.274471 0.385915 0.534978 0.633792 0.711823
3614.2 2.24305 1.08225 1.49939 0.86667 0.535937 0.249838 0.218545 0.27444 0.385838 0.534937 0.633576 0.711836
3614.3 2.24555 1.08241 1.50018 0.866717 0.536156 0.249916 0.218548 0.274409 0.385761 0.534896 0.633359 0.711849
3614.4 2.24804 1.08256 1.50098 0.866764 0.536375 0.249994 0.21855 0.274378 0.385684 0.534855 0.633143 0.711862
3614.5 2.25053 1.08272 1.50178 0.866811 0.536593 0.250072 0.218553 0.274348 0.385607 0.534813 0.632926 0.711875
3614.6 2.25302 1.08288 1.50258 0.866858 0.536812 0.25015 0.218555 0.274317 0.38553 0.534772 0.63271 0.711889
3614.7 2.25552 1.08304 1.50338 0.866905 0.537031 0.250228 0.218558 0.274286 0.385453 0.534731 0.632493 0.711902
3614.8 2.25801 1.0832 1.50417 0.866952 0.53725 0.250306 0.218561 0.274255 0.385376 0.53469 0.632277 0.711915
3614.9 2.2605 1.08336 1.50497 0.866999 0.537468 0.250384 0.218563 0.274224 0.385299 0.534648 0.63206 0.711928
3615 2.26299 1.08351 1.50577 0.867046 0.537687 0.250462 0.218566 0.274193 0.385222 0.534607 0.631844 0.711941
3615.1 2.26783 1.08367 1.50657 0.867093 0.537906 0.25054 0.218568 0.274163 0.385145 0.534566 0.631627 0.711954
3615.2 2.27266 1.08383 1.50737 0.86714 0.538125 0.250618 0.218571 0.274132 0.385068 0.534525 0.631411 0.711967
3615.3 2.2775 1.08399 1.50816 0.867187 0.538343 0.250696 0.218574 0.274101 0.384991 0.534483 0.631194 0.71198
3615.4 2.28233 1.08415 1.50896 0.867234 0.538562 0.250774 0.218576 0.27407 0.384914 0.534442 0.630978 0.711993
3615.5 2.28717 1.08431 1.50976 0.867281 0.538781 0.250852 0.218579 0.274039 0.384837 0.534401 0.630761 0.712006
3615.6 2.292 1.08446 1.51056 0.867328 0.539 0.25093 0.218581 0.274009 0.38476 0.534359 0.630545 0.712019
3615.7 2.29684 1.08462 1.51136 0.867375 0.539219 0.251008 0.218584 0.273978 0.384683 0.534318 0.630328 0.712032
3615.8 2.30167 1.08478 1.51215 0.867422 0.539437 0.251086 0.218586 0.273947 0.384607 0.534277 0.630112 0.712045
3615.9 2.30651 1.08494 1.51295 0.867469 0.539656 0.251164 0.218589 0.273916 0.38453 0.534236 0.629895 0.712058
3616 2.31134 1.0851 1.51375 0.867516 0.539875 0.251242 0.218592 0.273885 0.384453 0.534194 0.629678 0.712071
3616.1 2.31618 1.08526 1.51455 0.867563 0.540094 0.25132 0.218594 0.273854 0.384376 0.534153 0.629462 0.712085
3616.2 2.32101 1.08541 1.51535 0.867609 0.540313 0.251398 0.218597 0.273824 0.384299 0.534112 0.629245 0.712098
3616.3 2.32585 1.08557 1.51615 0.867656 0.540532 0.251476 0.218599 0.273793 0.384222 0.534071 0.629029 0.712111
3616.4 2.33068 1.08573 1.51694 0.867703 0.54075 0.251554 0.218602 0.273762 0.384145 0.534029 0.628812 0.712124
3616.5 2.33552 1.08589 1.51774 0.86775 0.540969 0.251633 0.218604 0.273731 0.384068 0.533988 0.628596 0.712137
3616.6 2.34035 1.08605 1.51854 0.867797 0.541188 0.251711 0.218607 0.2737 0.383991 0.533947 0.628379 0.71215
3616.7 2.34519 1.08621 1.51934 0.867844 0.541407 0.251789 0.21861 0.273669 0.383914 0.533905 0.628162 0.712163
3616.8 2.35003 1.08636 1.52014 0.867891 0.541626 0.251867 0.218612 0.273639 0.383837 0.533864 0.627946 0.712176
3616.9 2.35486 1.08652 1.52094 0.867938 0.541845 0.251945 0.218615 0.273608 0.38376 0.533823 0.627729 0.712189
3617 2.3597 1.08668 1.52174 0.867985 0.542064 0.252023 0.218617 0.273577 0.383683 0.533782 0.627513 0.712202
3617.1 2.36454 1.08684 1.52253 0.868032 0.542282 0.252101 0.21862 0.273546 0.383606 0.53374 0.627296 0.712215
3617.2 2.36937 1.087 1.52333 0.868079 0.542501 0.252179 0.218622 0.273515 0.383529 0.533699 0.627079 0.712228
3617.3 2.37421 1.08716 1.52413 0.868126 0.54272 0.252257 0.218625 0.273484 0.383452 0.533658 0.626863 0.712241
3617.4 2.37905 1.08732 1.52493 0.868173 0.542939 0.252335 0.218628 0.273453 0.383375 0.533616 0.626646 0.712254
3617.5 2.38388 1.08747 1.52573 0.86822 0.543158 0.252413 0.21863 0.273423 0.383298 0.533575 0.626429 0.712267
3617.6 2.38872 1.08763 1.52653 0.868267 0.543377 0.252491 0.218633 0.273392 0.383221 0.533534 0.626213 0.712281
3617.7 2.39356 1.08779 1.52733 0.868314 0.543596 0.252569 0.218635 0.273361 0.383144 0.533493 0.625996 0.712294
3617.8 2.3984 1.08795 1.52812 0.868361 0.543815 0.252647 0.218638 0.27333 0.383067 0.533451 0.62578 0.712307
3617.9 2.40323 1.08811 1.52892 0.868408 0.544034 0.252726 0.21864 0.273299 0.38299 0.53341 0.625563 0.71232
3618 2.40807 1.08827 1.52972 0.868455 0.544253 0.252804 0.218643 0.273268 0.382913 0.533369 0.625346 0.712333
3618.1 2.41291 1.08842 1.53052 0.868502 0.544472 0.252882 0.218646 0.273238 0.382836 0.533327 0.62513 0.712346
3618.2 2.41775 1.08858 1.53132 0.868549 0.54469 0.25296 0.218648 0.273207 0.382759 0.533286 0.624913 0.712359
3618.3 2.42259 1.08874 1.53212 0.868596 0.544909 0.253038 0.218651 0.273176 0.382682 0.533245 0.624696 0.712372
3618.4 2.42742 1.0889 1.53292 0.868643 0.545128 0.253116 0.218653 0.273145 0.382605 0.533203 0.624479 0.712385
3618.5 2.43226 1.08906 1.53372 0.86869 0.545347 0.253194 0.218656 0.273114 0.382528 0.533162 0.624263 0.712398
3618.6 2.4371 1.08922 1.53451 0.868737 0.545566 0.253272 0.218658 0.273083 0.382451 0.533121 0.624046 0.712411
3618.7 2.44194 1.08938 1.53531 0.868784 0.545785 0.25335 0.218661 0.273052 0.382374 0.53308 0.623829 0.712424
3618.8 2.44678 1.08953 1.53611 0.869033 0.546004 0.253428 0.218664 0.273022 0.382297 0.533038 0.623613 0.712437
3618.9 2.45162 1.08969 1.53691 0.869485 0.546223 0.253506 0.218666 0.272991 0.38222 0.532997 0.623396 0.71245
3619 2.45646 1.08985 1.53771 0.869936 0.546442 0.253585 0.218669 0.27296 0.382143 0.532956 0.623179 0.712464
3619.1 2.46129 1.09001 1.53851 0.870388 0.546661 0.253663 0.218671 0.272929 0.382066 0.532914 0.622962 0.712477
3619.2 2.46613 1.09017 1.53931 0.870839 0.54688 0.253741 0.218674 0.272898 0.381989 0.532873 0.622746 0.71249
3619.3 2.47097 1.09033 1.54011 0.871291 0.547099 0.253819 0.218677 0.272867 0.381912 0.532832 0.622529 0.712503
3619.4 2.47581 1.09049 1.5409 0.871742 0.547318 0.253897 0.218679 0.272836 0.381835 0.53279 0.622312 0.712516
3619.5 2.48065 1.09064 1.5417 0.872194 0.547537 0.253975 0.218682 0.272806 0.381758 0.532749 0.622095 0.712529
3619.6 2.48549 1.0908 1.5425 0.872645 0.547756 0.254053 0.218684 0.272775 0.38168 0.532708 0.621879 0.712542
3619.7 2.49033 1.09096 1.5433 0.873097 0.547975 0.254131 0.218687 0.272744 0.381603 0.532666 0.621662 0.712555
3619.8 2.49517 1.09112 1.5441 0.873548 0.548194 0.254209 0.218689 0.272713 0.381526 0.532625 0.621445 0.712568
3619.9 2.50001 1.09128 1.5449 0.874 0.548413 0.254288 0.218692 0.272682 0.381449 0.532584 0.621228 0.712581
3620 2.50485 1.09144 1.5457 0.874452 0.548632 0.254366 0.218695 0.272651 0.381372 0.532542 0.621012 0.712594
3620.1 2.50969 1.0916 1.5465 0.874903 0.548892 0.254444 0.218697 0.27262 0.381295 0.532501 0.620795 0.712607
3620.2 2.51453 1.09175 1.5473 0.875355 0.549151 0.254522 0.2187 0.27259 0.381218 0.53246 0.620578 0.71262
3620.3 2.51937 1.09191 1.5481 0.875807 0.549411 0.2546 0.218702 0.272559 0.381141 0.532418 0.620361 0.712633
3620.4 2.52421 1.09207 1.5489 0.876258 0.54967 0.254678 0.218705 0.272528 0.381064 0.532377 0.620144 0.712647
3620.5 2.52905 1.09223 1.54969 0.87671 0.54993 0.254756 0.218707 0.272497 0.380987 0.532336 0.619928 0.71266
3620.6 2.5339 1.09239 1.55049 0.877162 0.550189 0.254834 0.21871 0.272466 0.38091 0.532295 0.619711 0.712673
3620.7 2.53874 1.09255 1.55129 0.877613 0.550449 0.254913 0.218713 0.272435 0.380833 0.532253 0.619494 0.712686
3620.8 2.54358 1.09271 1.55209 0.878065 0.550709 0.254991 0.218715 0.272404 0.380756 0.532212 0.619277 0.712699
3620.9 2.54842 1.09286 1.55289 0.878517 0.550968 0.255069 0.218718 0.272373 0.380679 0.532171 0.61906 0.712712
3621 2.55326 1.09302 1.55369 0.878968 0.551228 0.255147 0.21872 0.272343 0.380602 0.532129 0.618843 0.712725
3621.1 2.5581 1.09318 1.55449 0.87942 0.551487 0.255225 0.218723 0.272312 0.380525 0.532088 0.618627 0.712738
3621.2 2.56294 1.09334 1.55529 0.879872 0.551747 0.255303 0.218725 0.272281 0.380448 0.532047 0.61841 0.712751
3621.3 2.56779 1.0935 1.55609 0.880324 0.552006 0.255381 0.218728 0.27225 0.380371 0.532005 0.618193 0.712764
3621.4 2.57263 1.09366 1.55689 0.880775 0.552266 0.25546 0.218731 0.272219 0.380293 0.531964 0.617976 0.712777
3621.5 2.57747 1.09382 1.55769 0.881227 0.552526 0.255538 0.218733 0.272188 0.380216 0.531922 0.617759 0.71279
